severity,anomaly_type,suggested_action,panel_id,parent_drawing_key,split,phase,status,error,quality_flags,panel_entity_count,base_segment_count,split_segment_count,intersection_count,v1_node_count,v1_edge_count,v1_net_count,v1_isolated_edge_ratio,v1_largest_net_edge_ratio,panel_png_path,topology_v1_panel_json_path
low,dominant_component,Spot-check whether the graph is over-connected.,_P3_staging_batch1/QA-D401-03(10kV线路开关柜端子排图(F1))#panel_000,_P3_staging_batch1/QA-D401-03(10kV线路开关柜端子排图(F1)),train,P3,ok,,dominant_component,826,340,1676,944,1029,1676,10,0.0048,0.9928,datas/qa_and_png/P3_oda_output/QA-D401-03(10kV线路开关柜端子排图(F1)).png,outputs/topology_panel_v1/_P3_staging_batch1/QA-D401-03(10kV线路开关柜端子排图(F1))#panel_000.topology.v1.json
low,dominant_component,Spot-check whether the graph is over-connected.,_P3_staging_batch1/QA-D401-04(10kV线路开关柜端子排图(F2-F10))#panel_000,_P3_staging_batch1/QA-D401-04(10kV线路开关柜端子排图(F2-F10)),train,P3,ok,,dominant_component,820,333,1653,932,1015,1653,10,0.0048,0.9927,datas/qa_and_png/P3_oda_output/QA-D401-04(10kV线路开关柜端子排图(F2-F10)).png,outputs/topology_panel_v1/_P3_staging_batch1/QA-D401-04(10kV线路开关柜端子排图(F2-F10))#panel_000.topology.v1.json
low,dominant_component,Spot-check whether the graph is over-connected.,_P1_staging/控制台主变板子图34#panel_000,_P1_staging/控制台主变板子图34,test,P1,ok,,dominant_component,397,204,1537,889,797,1523,18,0.0098,0.9849,datas/qa_and_png/P1_oda_output/控制台主变板子图34.png,outputs/topology_panel_v1/_P1_staging/控制台主变板子图34#panel_000.topology.v1.json
low,dominant_component,Spot-check whether the graph is over-connected.,_P3_staging_batch3/02-10kV配电装置室平面布置图wm666.taobao.com#panel_003,_P3_staging_batch3/02-10kV配电装置室平面布置图wm666.taobao.com,train,P3,ok,,dominant_component,611,509,1441,609,950,1437,2,0.0,0.9972,outputs/panels/P3/P3_staging_batch3__02-10kV配电装置室平面布置图wm666.taobao.com__panel_003.png,outputs/topology_panel_v1/_P3_staging_batch3/02-10kV配电装置室平面布置图wm666.taobao.com#panel_003.topology.v1.json
low,dominant_component,Spot-check whether the graph is over-connected.,_P2_staging/35kV线路平断面图#panel_000,_P2_staging/35kV线路平断面图,train,P2,ok,,dominant_component,1151,1013,1244,209,1089,1184,6,0.0,0.9578,datas/qa_and_png/P2_oda_output/35kV线路平断面图.png,outputs/topology_panel_v1/_P2_staging/35kV线路平断面图#panel_000.topology.v1.json
low,dominant_component,Spot-check whether the graph is over-connected.,_P1_staging/QA-D301-10(110kV南雄线开关机构箱端子排图(3AP1-FG))#panel_000,_P1_staging/QA-D301-10(110kV南雄线开关机构箱端子排图(3AP1-FG)),test,P1,ok,,dominant_component,718,249,1168,628,731,1165,1,0.0,1.0,datas/qa_and_png/P1_oda_output/QA-D301-10(110kV南雄线开关机构箱端子排图(3AP1-FG)).png,outputs/topology_panel_v1/_P1_staging/QA-D301-10(110kV南雄线开关机构箱端子排图(3AP1-FG))#panel_000.topology.v1.json
low,dominant_component,Spot-check whether the graph is over-connected.,_P1_staging/QA-D302-10(110kV澜河线开关机构箱端子排图(3AP1-FG))#panel_000,_P1_staging/QA-D302-10(110kV澜河线开关机构箱端子排图(3AP1-FG)),train,P1,ok,,dominant_component,718,249,1168,628,731,1165,1,0.0,1.0,datas/qa_and_png/P1_oda_output/QA-D302-10(110kV澜河线开关机构箱端子排图(3AP1-FG)).png,outputs/topology_panel_v1/_P1_staging/QA-D302-10(110kV澜河线开关机构箱端子排图(3AP1-FG))#panel_000.topology.v1.json
low,dominant_component,Spot-check whether the graph is over-connected.,_P1_staging/QA-D201-16(#1主变110kV侧开关机构箱端子排图(3AP1-FG))#panel_000,_P1_staging/QA-D201-16(#1主变110kV侧开关机构箱端子排图(3AP1-FG)),test,P1,ok,,dominant_component,716,248,1165,625,730,1162,1,0.0,1.0,datas/qa_and_png/P1_oda_output/QA-D201-16(#1主变110kV侧开关机构箱端子排图(3AP1-FG)).png,outputs/topology_panel_v1/_P1_staging/QA-D201-16(#1主变110kV侧开关机构箱端子排图(3AP1-FG))#panel_000.topology.v1.json
low,dominant_component,Spot-check whether the graph is over-connected.,"_P2_staging/220kVI,II母联在监控柜上的端子排(B066-500-1723)wm666.taobao.com#panel_000","_P2_staging/220kVI,II母联在监控柜上的端子排(B066-500-1723)wm666.taobao.com",val,P2,ok,,dominant_component,484,201,1160,641,665,1160,4,0.0,0.9897,"outputs/panels/P2/P2_staging__220kVI,II母联在监控柜上的端子排(B066-500-1723)wm666.taobao.com__panel_000.png","outputs/topology_panel_v1/_P2_staging/220kVI,II母联在监控柜上的端子排(B066-500-1723)wm666.taobao.com#panel_000.topology.v1.json"
low,dominant_component,Spot-check whether the graph is over-connected.,_P3_staging_batch1/QA-D401-06(10kV开关柜柜顶小母线布置图)#panel_000,_P3_staging_batch1/QA-D401-06(10kV开关柜柜顶小母线布置图),train,P3,ok,,dominant_component,319,170,1111,612,684,1108,2,0.0,0.9964,datas/qa_and_png/P3_oda_output/QA-D401-06(10kV开关柜柜顶小母线布置图).png,outputs/topology_panel_v1/_P3_staging_batch1/QA-D401-06(10kV开关柜柜顶小母线布置图)#panel_000.topology.v1.json
low,dominant_component,Spot-check whether the graph is over-connected.,"_P2_staging/220kVI,II母联在监控柜上的端子排(B066-500-1723)wm666.taobao.com#panel_002","_P2_staging/220kVI,II母联在监控柜上的端子排(B066-500-1723)wm666.taobao.com",val,P2,ok,,dominant_component,473,208,1079,590,634,1079,13,0.0074,0.975,"outputs/panels/P2/P2_staging__220kVI,II母联在监控柜上的端子排(B066-500-1723)wm666.taobao.com__panel_002.png","outputs/topology_panel_v1/_P2_staging/220kVI,II母联在监控柜上的端子排(B066-500-1723)wm666.taobao.com#panel_002.topology.v1.json"
low,dominant_component,Spot-check whether the graph is over-connected.,_P3_staging_batch3/02-10kV配电装置室平面布置图wm666.taobao.com#panel_001,_P3_staging_batch3/02-10kV配电装置室平面布置图wm666.taobao.com,train,P3,ok,,dominant_component,423,381,1060,432,719,1057,4,0.0,0.9877,outputs/panels/P3/P3_staging_batch3__02-10kV配电装置室平面布置图wm666.taobao.com__panel_001.png,outputs/topology_panel_v1/_P3_staging_batch3/02-10kV配电装置室平面布置图wm666.taobao.com#panel_001.topology.v1.json
low,dominant_component,Spot-check whether the graph is over-connected.,_P3_staging_batch4/工厂企业低压配电系统JLSP浪涌保护器选型图#panel_000,_P3_staging_batch4/工厂企业低压配电系统JLSP浪涌保护器选型图,train,P3,ok,,dominant_component,417,582,1041,341,849,1032,40,0.0359,0.9564,datas/qa_and_png/P3_oda_output/工厂企业低压配电系统JLSP浪涌保护器选型图.png,outputs/topology_panel_v1/_P3_staging_batch4/工厂企业低压配电系统JLSP浪涌保护器选型图#panel_000.topology.v1.json
low,dominant_component,Spot-check whether the graph is over-connected.,_P3_staging_batch1/06(背面通讯接线图)#panel_000,_P3_staging_batch1/06(背面通讯接线图),train,P3,ok,,dominant_component,450,262,990,474,630,990,1,0.0,1.0,datas/qa_and_png/P3_oda_output/06(背面通讯接线图).png,outputs/topology_panel_v1/_P3_staging_batch1/06(背面通讯接线图)#panel_000.topology.v1.json
low,dominant_component,Spot-check whether the graph is over-connected.,_P1_staging/QA-D201-21(#1主变BUL调压操作机构箱端子排图)#panel_000,_P1_staging/QA-D201-21(#1主变BUL调压操作机构箱端子排图),train,P1,ok,,dominant_component,521,192,958,529,573,956,3,0.0,0.9895,datas/qa_and_png/P1_oda_output/QA-D201-21(#1主变BUL调压操作机构箱端子排图).png,outputs/topology_panel_v1/_P1_staging/QA-D201-21(#1主变BUL调压操作机构箱端子排图)#panel_000.topology.v1.json
low,dominant_component,Spot-check whether the graph is over-connected.,_P1_staging/主变压器35kV侧断路器在PWFXH-1111上的端子排(B066-500-1215)wm666.taobao.com#panel_002,_P1_staging/主变压器35kV侧断路器在PWFXH-1111上的端子排(B066-500-1215)wm666.taobao.com,train,P1,ok,,dominant_component,400,186,955,531,561,953,1,0.0,1.0,outputs/panels/P1/P1_staging__主变压器35kV侧断路器在PWFXH-1111上的端子排(B066-500-1215)wm666.taobao.com__panel_002.png,outputs/topology_panel_v1/_P1_staging/主变压器35kV侧断路器在PWFXH-1111上的端子排(B066-500-1215)wm666.taobao.com#panel_002.topology.v1.json
low,dominant_component,Spot-check whether the graph is over-connected.,_P3_staging_batch1/09(通信回路背面接线图)#panel_000,_P3_staging_batch1/09(通信回路背面接线图),train,P3,ok,,dominant_component,470,230,940,430,594,940,1,0.0,1.0,datas/qa_and_png/P3_oda_output/09(通信回路背面接线图).png,outputs/topology_panel_v1/_P3_staging_batch1/09(通信回路背面接线图)#panel_000.topology.v1.json
low,dominant_component,Spot-check whether the graph is over-connected.,"_P2_staging/220kVI,III分段隔离开关在监控柜上的端子排(B066-500-1721)wm666.taobao.com#panel_000","_P2_staging/220kVI,III分段隔离开关在监控柜上的端子排(B066-500-1721)wm666.taobao.com",train,P2,ok,,dominant_component,448,175,937,530,533,937,4,0.0,0.9872,"outputs/panels/P2/P2_staging__220kVI,III分段隔离开关在监控柜上的端子排(B066-500-1721)wm666.taobao.com__panel_000.png","outputs/topology_panel_v1/_P2_staging/220kVI,III分段隔离开关在监控柜上的端子排(B066-500-1721)wm666.taobao.com#panel_000.topology.v1.json"
low,dominant_component,Spot-check whether the graph is over-connected.,"_P2_staging/220kVI,II母联在监控柜上的端子排(B066-500-1723)wm666.taobao.com#panel_001","_P2_staging/220kVI,II母联在监控柜上的端子排(B066-500-1723)wm666.taobao.com",val,P2,ok,,dominant_component,430,178,920,498,552,920,12,0.0076,0.9717,"outputs/panels/P2/P2_staging__220kVI,II母联在监控柜上的端子排(B066-500-1723)wm666.taobao.com__panel_001.png","outputs/topology_panel_v1/_P2_staging/220kVI,II母联在监控柜上的端子排(B066-500-1723)wm666.taobao.com#panel_001.topology.v1.json"
low,dominant_component,Spot-check whether the graph is over-connected.,_P3_staging_batch3/500kV母线侧断路器(13WDL)在监控柜上的端子排(B066-500-1503)wm666.taobao.com#panel_000,_P3_staging_batch3/500kV母线侧断路器(13WDL)在监控柜上的端子排(B066-500-1503)wm666.taobao.com,train,P3,ok,,dominant_component,453,165,911,517,523,910,4,0.0022,0.9945,outputs/panels/P3/P3_staging_batch3__500kV母线侧断路器(13WDL)在监控柜上的端子排(B066-500-1503)wm666.taobao.com__panel_000.png,outputs/topology_panel_v1/_P3_staging_batch3/500kV母线侧断路器(13WDL)在监控柜上的端子排(B066-500-1503)wm666.taobao.com#panel_000.topology.v1.json
low,dominant_component,Spot-check whether the graph is over-connected.,_P2_staging/14-220kV场地平面布置图wm666.taobao.com#panel_000,_P2_staging/14-220kV场地平面布置图wm666.taobao.com,train,P2,ok,,dominant_component,674,573,903,312,733,903,9,0.0,0.9612,datas/qa_and_png/P2_oda_output/14-220kV场地平面布置图wm666.taobao.com.png,outputs/topology_panel_v1/_P2_staging/14-220kV场地平面布置图wm666.taobao.com#panel_000.topology.v1.json
low,dominant_component,Spot-check whether the graph is over-connected.,_P3_staging_batch4/发电机保护屏端子图#panel_005,_P3_staging_batch4/发电机保护屏端子图,train,P3,ok,,dominant_component,297,139,896,509,509,896,2,0.0,0.9955,outputs/panels/P3/P3_staging_batch4__发电机保护屏端子图__panel_005.png,outputs/topology_panel_v1/_P3_staging_batch4/发电机保护屏端子图#panel_005.topology.v1.json
low,dominant_component,Spot-check whether the graph is over-connected.,_P1_staging/QA-D201-17(#1主变10kV侧开关柜端子排图)#panel_000,_P1_staging/QA-D201-17(#1主变10kV侧开关柜端子排图),train,P1,ok,,dominant_component,405,177,886,471,550,885,5,0.0045,0.9955,datas/qa_and_png/P1_oda_output/QA-D201-17(#1主变10kV侧开关柜端子排图).png,outputs/topology_panel_v1/_P1_staging/QA-D201-17(#1主变10kV侧开关柜端子排图)#panel_000.topology.v1.json
low,dominant_component,Spot-check whether the graph is over-connected.,_P3_staging_batch3/#2备用分支在微机保护柜上的端子排(B066-500-0911)wm666.taobao.com#panel_000,_P3_staging_batch3/#2备用分支在微机保护柜上的端子排(B066-500-0911)wm666.taobao.com,train,P3,ok,,dominant_component,423,218,878,471,520,878,1,0.0,1.0,datas/qa_and_png/P3_oda_output/#2备用分支在微机保护柜上的端子排(B066-500-0911)wm666.taobao.com.png,outputs/topology_panel_v1/_P3_staging_batch3/#2备用分支在微机保护柜上的端子排(B066-500-0911)wm666.taobao.com#panel_000.topology.v1.json
low,dominant_component,Spot-check whether the graph is over-connected.,"_P2_staging/220kVI,III分段隔离开关在监控柜上的端子排(B066-500-1721)wm666.taobao.com#panel_002","_P2_staging/220kVI,III分段隔离开关在监控柜上的端子排(B066-500-1721)wm666.taobao.com",train,P2,ok,,dominant_component,424,170,836,470,485,836,10,0.0072,0.9785,"outputs/panels/P2/P2_staging__220kVI,III分段隔离开关在监控柜上的端子排(B066-500-1721)wm666.taobao.com__panel_002.png","outputs/topology_panel_v1/_P2_staging/220kVI,III分段隔离开关在监控柜上的端子排(B066-500-1721)wm666.taobao.com#panel_002.topology.v1.json"
low,dominant_component,Spot-check whether the graph is over-connected.,_P3_staging_batch3/500kV母线侧断路器(13WDL)在监控柜上的端子排(B066-500-1503)wm666.taobao.com#panel_002,_P3_staging_batch3/500kV母线侧断路器(13WDL)在监控柜上的端子排(B066-500-1503)wm666.taobao.com,train,P3,ok,,dominant_component,445,159,834,472,485,833,8,0.0072,0.9892,outputs/panels/P3/P3_staging_batch3__500kV母线侧断路器(13WDL)在监控柜上的端子排(B066-500-1503)wm666.taobao.com__panel_002.png,outputs/topology_panel_v1/_P3_staging_batch3/500kV母线侧断路器(13WDL)在监控柜上的端子排(B066-500-1503)wm666.taobao.com#panel_002.topology.v1.json
low,dominant_component,Spot-check whether the graph is over-connected.,_P3_staging_batch1/07(通信回路背面接线图 )#panel_000,_P3_staging_batch1/07(通信回路背面接线图 ),train,P3,ok,,dominant_component,344,205,795,356,506,795,1,0.0,1.0,datas/qa_and_png/P3_oda_output/07(通信回路背面接线图 ).png,outputs/topology_panel_v1/_P3_staging_batch1/07(通信回路背面接线图 )#panel_000.topology.v1.json
low,dominant_component,Spot-check whether the graph is over-connected.,_P3_staging_batch4/发电机保护屏端子图#panel_002,_P3_staging_batch4/发电机保护屏端子图,train,P3,ok,,dominant_component,219,114,771,405,473,771,8,0.0078,0.987,outputs/panels/P3/P3_staging_batch4__发电机保护屏端子图__panel_002.png,outputs/topology_panel_v1/_P3_staging_batch4/发电机保护屏端子图#panel_002.topology.v1.json
low,dominant_component,Spot-check whether the graph is over-connected.,_P3_staging_batch1/07(通信回路背面接线图)#panel_000,_P3_staging_batch1/07(通信回路背面接线图),train,P3,ok,,dominant_component,338,196,762,344,485,762,1,0.0,1.0,datas/qa_and_png/P3_oda_output/07(通信回路背面接线图).png,outputs/topology_panel_v1/_P3_staging_batch1/07(通信回路背面接线图)#panel_000.topology.v1.json
low,dominant_component,Spot-check whether the graph is over-connected.,_P2_staging/35kV并联电抗器在监控柜上的端子排(B066-500-2204)wm666.taobao.com#panel_000,_P2_staging/35kV并联电抗器在监控柜上的端子排(B066-500-2204)wm666.taobao.com,train,P2,ok,,dominant_component,359,145,705,372,457,705,4,0.0043,0.9957,datas/qa_and_png/P2_oda_output/35kV并联电抗器在监控柜上的端子排(B066-500-2204)wm666.taobao.com.png,outputs/topology_panel_v1/_P2_staging/35kV并联电抗器在监控柜上的端子排(B066-500-2204)wm666.taobao.com#panel_000.topology.v1.json
low,dominant_component,Spot-check whether the graph is over-connected.,_P3_staging_batch3/1FWK柜左侧端子排电缆接线图(B066-500-2409)wm666.taobao.com#panel_000,_P3_staging_batch3/1FWK柜左侧端子排电缆接线图(B066-500-2409)wm666.taobao.com,train,P3,ok,,dominant_component,337,142,704,368,421,701,1,0.0,1.0,datas/qa_and_png/P3_oda_output/1FWK柜左侧端子排电缆接线图(B066-500-2409)wm666.taobao.com.png,outputs/topology_panel_v1/_P3_staging_batch3/1FWK柜左侧端子排电缆接线图(B066-500-2409)wm666.taobao.com#panel_000.topology.v1.json
low,dominant_component,Spot-check whether the graph is over-connected.,_P3_staging_batch3/2FWK柜左侧端子排电缆接线图(B066-500-2411)wm666.taobao.com#panel_000,_P3_staging_batch3/2FWK柜左侧端子排电缆接线图(B066-500-2411)wm666.taobao.com,train,P3,ok,,dominant_component,330,134,659,349,392,657,1,0.0,1.0,datas/qa_and_png/P3_oda_output/2FWK柜左侧端子排电缆接线图(B066-500-2411)wm666.taobao.com.png,outputs/topology_panel_v1/_P3_staging_batch3/2FWK柜左侧端子排电缆接线图(B066-500-2411)wm666.taobao.com#panel_000.topology.v1.json
low,dominant_component,Spot-check whether the graph is over-connected.,_P3_staging_batch4/发电机保护屏端子图#panel_003,_P3_staging_batch4/发电机保护屏端子图,train,P3,ok,,dominant_component,202,98,619,330,385,619,3,0.0032,0.9968,outputs/panels/P3/P3_staging_batch4__发电机保护屏端子图__panel_003.png,outputs/topology_panel_v1/_P3_staging_batch4/发电机保护屏端子图#panel_003.topology.v1.json
low,dominant_component,Spot-check whether the graph is over-connected.,_P1_staging/主变压器35kV侧断路器在PWFXH-1111上的端子排(B066-500-1215)wm666.taobao.com#panel_000,_P1_staging/主变压器35kV侧断路器在PWFXH-1111上的端子排(B066-500-1215)wm666.taobao.com,train,P1,ok,,dominant_component,347,128,592,291,399,590,1,0.0,1.0,outputs/panels/P1/P1_staging__主变压器35kV侧断路器在PWFXH-1111上的端子排(B066-500-1215)wm666.taobao.com__panel_000.png,outputs/topology_panel_v1/_P1_staging/主变压器35kV侧断路器在PWFXH-1111上的端子排(B066-500-1215)wm666.taobao.com#panel_000.topology.v1.json
